Player ID;Name;Card Title;Club;Nation;League;Foot;Skill Moves;Weak Foot;AcceleRATE;Height;Att/Def. WR;Age;Player Card Image;Player Card Link;Pace;Acceleration;Sprint Speed;AcceleRATE_1;Shooting;Positioning;Finishing;Shot Power;Long Shots;Volleys;Penalties;Passing;Vision;Crossing;FK Accuracy;Short Passing;Long Passing;Curve;Dribbling;Agility;Balance;Reactions;Ball Control;Dribbling_2;Composure;Defending;Interceptions;Heading Accuracy;Defensive Awareness;Standing Tackle;Sliding_Tackle_list;Physicality;Jumping;Stamina;Strength_list;AggressionLowest BIN;Last Update;Price Range;Average BIN (24h);Cheapest Sale (24h);Discard Value
264990;Isabella Hartig;Isabella Hartig Rare 79 OVR;TSG Hoffenheim;Germany;Google Pixel Frauen-Bundesliga;Right;3 ★;4 ★;Controlled;171cm | 5'7';Medium/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/264990.3.webp;https://www.fut.gg/players/264990-isabella-hartig/24-264990/;69;72;67;Controlled;71;79;72;70;74;62;60;75;80;65;64;79;77;65;77;70;71;80;79;78;74;72;78;68;69;78;55;79;81;80;81;70;;;;;
227003;Lina Hurtig;Lina Hurtig Common 79 OVR;Arsenal;Sweden;Barclays Women’s Super League;Right;4 ★;4 ★;Controlled;180cm | 5'11';Medium/High;28;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/227003.4.webp;https://www.fut.gg/players/227003-lina-hurtig/24-227003/;78;78;78;Controlled;78;81;78;79;78;73;68;74;73;78;56;79;68;69;78;71;57;80;85;78;62;48;32;82;45;52;44;76;93;76;85;50;;;;;
265020;Melissa Kössler;Melissa Kössler Common 79 OVR;TSG Hoffenheim;Germany;Google Pixel Frauen-Bundesliga;Right;3 ★;2 ★;Controlled;178cm | 5'10';High/Medium;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265020.4.webp;https://www.fut.gg/players/265020-melissa-kossler/24-265020/;82;80;83;Controlled;80;81;80;83;78;82;70;68;66;72;69;74;51;71;75;81;75;78;73;74;74;45;44;79;39;42;41;78;91;66;83;77;;;;;
267221;Natalia Kuikka;Natalia Kuikka Common 79 OVR;Portland Thorns;Finland;National Women's Soccer League;Right;3 ★;4 ★;Controlled;168cm | 5'6';High/High;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267221.4.webp;https://www.fut.gg/players/267221-natalia-kuikka/24-267221/;78;79;78;Controlled;52;52;46;57;60;55;44;70;57;76;55;77;70;72;74;70;60;78;79;73;70;76;77;71;78;74;79;71;82;80;71;57;;;;;
265855;Andréa Lardez;Andréa Lardez Common 79 OVR;Bordeaux;France;D1 Arkema;Right;3 ★;3 ★;Controlled;164cm | 5'5';High/High;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265855.4.webp;https://www.fut.gg/players/265855-andrea-lardez/24-265855/;63;60;66;Controlled;54;59;48;71;52;46;51;72;59;82;49;78;69;72;70;65;77;80;73;68;72;77;81;64;80;76;79;71;67;91;62;67;;;;;
264807;Marie Levasseur;Marie Levasseur Common 79 OVR;Montpellier;Canada;D1 Arkema;Right;3 ★;4 ★;Controlled;172cm | 5'8';High/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/264807.4.webp;https://www.fut.gg/players/264807-marie-levasseur/24-264807/;74;70;78;Controlled;66;66;68;63;64;68;57;65;53;72;52;73;60;63;73;64;65;74;79;73;69;76;75;80;74;77;80;74;81;86;70;67;;;;;
240153;Jessica McDonald;Jessica McDonald Rare 79 OVR;Rac. Louisville;United States;National Women's Soccer League;Right;4 ★;3 ★;Controlled lengthy;182cm | 6'0';High/Medium;35;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/240153.4.webp;https://www.fut.gg/players/240153-jessica-mcdonald/24-240153/;80;82;79;Controlled Lengthy;81;84;82;81;78;74;86;73;70;81;72;73;64;78;74;70;52;77;80;72;80;44;45;77;39;40;36;72;91;64;80;59;;;;;
267386;Kristen McNabb;Kristen McNabb Common 79 OVR;San Diego Wave W;United States;National Women's Soccer League;Left;3 ★;3 ★;Controlled;164cm | 5'5';Low/High;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267386.4.webp;https://www.fut.gg/players/267386-kristen-mcnabb/24-267386/;76;74;78;Controlled;49;57;44;57;52;52;46;71;57;77;57;77;70;71;73;61;71;76;78;72;70;78;73;78;79;78;80;67;78;80;58;70;;;;;
272110;Andrea Medina Martin;Andrea Medina Common 79 OVR;Atlético de Madrid;Spain;Liga F;Left;3 ★;3 ★;Controlled explosive;165cm | 5'5';High/High;19;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272110.4.webp;https://www.fut.gg/players/272110-andrea-medina/24-272110/;78;77;79;Controlled Explosive;53;69;55;62;40;35;52;71;68;77;40;80;61;59;70;70;70;75;75;66;71;78;77;70;79;80;74;73;77;77;66;85;;;;;
272013;Nuria Mendoza Miralles;Nuria Mendoza Common 79 OVR;Levante UD;Spain;Liga F;Right;2 ★;2 ★;Controlled;170cm | 5'7';Medium/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272013.3.webp;https://www.fut.gg/players/272013-nuria-mendoza/24-272013/;71;71;71;Controlled;56;55;52;67;54;44;61;69;65;60;46;80;77;45;65;72;73;79;74;55;66;81;80;81;80;83;81;75;87;72;77;70;;;;;
226351;Kristie Mewis;Kristie Mewis Rare 79 OVR;NJ/NY Gotham;United States;National Women's Soccer League;Left;4 ★;3 ★;Mostly explosive;168cm | 5'6';High/Medium;32;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/226351.4.webp;https://www.fut.gg/players/226351-kristie-mewis/24-226351/;85;88;82;Mostly Explosive;71;80;72;68;76;43;75;76;83;67;66;79;77;68;80;91;60;76;83;79;76;59;65;71;48;67;45;79;86;86;73;83;;;;;
244059;Katja Snoeijs;Katja Snoeijs Common 79 OVR;Everton;Netherlands;Barclays Women’s Super League;Right;3 ★;3 ★;Controlled;172cm | 5'8';Medium/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/244059.4.webp;https://www.fut.gg/players/244059-katja-snoeijs/24-244059/;79;78;80;Controlled;81;84;84;79;80;76;73;66;66;57;56;74;66;64;79;72;57;72;83;81;79;43;38;73;41;41;31;69;81;82;70;48;;;;;
267237;Diana Ordóñez;Diana Ordóñez Common 79 OVR;Houston Dash;Mexico;National Women's Soccer League;Right;3 ★;4 ★;Controlled;178cm | 5'10';High/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267237.4.webp;https://www.fut.gg/players/267237-diana-ordonez/24-267237/;73;75;72;Controlled;77;84;82;74;69;74;77;65;56;48;61;79;70;54;74;72;61;82;80;72;74;43;37;83;38;39;37;68;86;65;71;62;;;;;
265893;Julie Pasquereau;Julie Pasquereau Common 79 OVR;Stade de Reims;France;D1 Arkema;Right;2 ★;3 ★;Controlled;176cm | 5'9';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265893.3.webp;https://www.fut.gg/players/265893-julie-pasquereau/24-265893/;56;43;66;Controlled;38;47;33;53;31;35;40;66;53;47;39;83;83;50;60;36;43;76;69;58;72;80;76;82;80;83;79;78;79;71;81;79;;;;;
227734;Lena Petermann;Lena Petermann Common 79 OVR;Leicester City;Germany;Barclays Women’s Super League;Right;4 ★;3 ★;Controlled;175cm | 5'9';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/227734.4.webp;https://www.fut.gg/players/227734-lena-petermann/24-227734/;71;75;67;Controlled;80;85;80;79;77;76;85;66;68;58;67;73;58;69;74;62;55;78;80;73;81;43;30;88;45;38;33;75;91;78;78;61;;;;;
272064;Itziar Pinillos Moreno;Itziar Pinillos Common 79 OVR;Madrid CFF;Spain;Liga F;Right;3 ★;3 ★;Controlled explosive;164cm | 5'5';Medium/Medium;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272064.4.webp;https://www.fut.gg/players/272064-itziar-pinillos/24-272064/;74;75;73;Controlled Explosive;53;60;50;51;59;54;54;71;59;74;50;78;75;60;78;81;81;78;79;77;71;73;75;35;75;80;77;73;62;86;70;66;;;;;
235962;Nichelle Prince;Nichelle Prince Common 79 OVR;Houston Dash;Canada;National Women's Soccer League;Right;3 ★;3 ★;Explosive;163cm | 5'4';Medium/Medium;28;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/235962.4.webp;https://www.fut.gg/players/235962-nichelle-prince/24-235962/;85;86;84;Explosive;74;82;80;70;66;57;76;72;73;74;59;75;64;69;79;87;76;78;80;79;70;40;31;68;38;39;37;58;73;85;52;34;;;;;
245826;Risa Shimizu;Risa Shimizu Common 79 OVR;West Ham;Japan;Barclays Women’s Super League;Right;3 ★;3 ★;Controlled explosive;160cm | 5'3';High/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/245826.4.webp;https://www.fut.gg/players/245826-risa-shimizu/24-245826/;81;79;82;Controlled Explosive;53;45;58;57;44;45;50;71;62;80;53;76;68;70;71;79;82;74;72;67;63;78;76;70;80;79;77;58;68;75;45;65;;;;;
50598976;Ebony Salmon;Ebony Salmon Rare 79 OVR;Aston Villa;England;Barclays Women’s Super League;Right;3 ★;3 ★;Controlled explosive;163cm | 5'4';Medium/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/50598976.webp;https://www.fut.gg/players/267328-ebony-salmon/24-50598976/;88;89;88;Controlled Explosive;79;79;81;76;79;74;78;75;66;83;71;78;70;79;76;83;79;74;78;73;70;41;34;79;37;38;38;67;91;64;74;45;;;;;
226351;Kristie Mewis;Kristie Mewis Rare 79 OVR;NJ/NY Gotham;United States;National Women's Soccer League;Left;4 ★;3 ★;Mostly explosive;168cm | 5'6';High/Medium;32;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/226351.4.webp;https://www.fut.gg/players/226351-kristie-mewis/24-226351/;85;88;82;Mostly Explosive;71;80;72;68;76;43;75;76;83;67;66;79;77;68;80;91;60;76;83;79;76;59;65;71;48;67;45;79;86;86;73;83;;;;;
265072;Marie Müller;Marie Müller Rare 79 OVR;SC Freiburg;Germany;Google Pixel Frauen-Bundesliga;Right;3 ★;3 ★;Controlled explosive;168cm | 5'6';Medium/High;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265072.4.webp;https://www.fut.gg/players/265072-marie-muller/24-265072/;81;82;80;Controlled Explosive;69;78;68;75;66;68;60;78;77;79;69;81;76;68;80;74;80;77;79;82;73;76;72;71;80;78;74;69;82;73;68;64;;;;;
267359;Ifeoma Onumonu;Ifeoma Onumonu Common 79 OVR;NJ/NY Gotham;Nigeria;National Women's Soccer League;Right;3 ★;3 ★;Controlled;178cm | 5'10';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267359.4.webp;https://www.fut.gg/players/267359-ifeoma-onumonu/24-267359/;88;87;89;Controlled;77;81;79;77;73;74;71;65;52;51;65;79;70;57;74;74;56;79;77;74;73;40;33;74;38;35;37;77;91;67;82;75;;;;;
267237;Diana Ordóñez;Diana Ordóñez Common 79 OVR;Houston Dash;Mexico;National Women's Soccer League;Right;3 ★;4 ★;Controlled;178cm | 5'10';High/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267237.4.webp;https://www.fut.gg/players/267237-diana-ordonez/24-267237/;73;75;72;Controlled;77;84;82;74;69;74;77;65;56;48;61;79;70;54;74;72;61;82;80;72;74;43;37;83;38;39;37;68;86;65;71;62;;;;;
265893;Julie Pasquereau;Julie Pasquereau Common 79 OVR;Stade de Reims;France;D1 Arkema;Right;2 ★;3 ★;Controlled;176cm | 5'9';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265893.3.webp;https://www.fut.gg/players/265893-julie-pasquereau/24-265893/;56;43;66;Controlled;38;47;33;53;31;35;40;66;53;47;39;83;83;50;60;36;43;76;69;58;72;80;76;82;80;83;79;78;79;71;81;79;;;;;
227734;Lena Petermann;Lena Petermann Common 79 OVR;Leicester City;Germany;Barclays Women’s Super League;Right;4 ★;3 ★;Controlled;175cm | 5'9';Medium/Medium;29;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/227734.4.webp;https://www.fut.gg/players/227734-lena-petermann/24-227734/;71;75;67;Controlled;80;85;80;79;77;76;85;66;68;58;67;73;58;69;74;62;55;78;80;73;81;43;30;88;45;38;33;75;91;78;78;61;;;;;
272064;Itziar Pinillos Moreno;Itziar Pinillos Common 79 OVR;Madrid CFF;Spain;Liga F;Right;3 ★;3 ★;Controlled explosive;164cm | 5'5';Medium/Medium;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272064.4.webp;https://www.fut.gg/players/272064-itziar-pinillos/24-272064/;74;75;73;Controlled Explosive;53;60;50;51;59;54;54;71;59;74;50;78;75;60;78;81;81;78;79;77;71;73;75;35;75;80;77;73;62;86;70;66;;;;;
272113;Cinta Del Mar Rodríguez Costa;Cinta Rodríguez Rare 79 OVR;Atlético de Madrid;Spain;Liga F;Right;2 ★;2 ★;Controlled;178cm | 5'10';Medium/High;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272113.3.webp;https://www.fut.gg/players/272113-cinta-rodriguez/24-272113/;71;66;75;Controlled;46;66;51;35;37;30;68;69;65;66;38;79;70;46;67;66;70;81;83;55;70;80;79;70;80;84;79;79;80;71;85;73;;;;;
267328;Ebony Salmon;Ebony Salmon Rare 79 OVR;Houston Dash;England;National Women's Soccer League;Right;3 ★;3 ★;Controlled explosive;163cm | 5'4';Medium/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267328.4.webp;https://www.fut.gg/players/267328-ebony-salmon/24-267328/;88;89;88;Controlled Explosive;79;79;81;76;79;74;78;75;66;83;71;78;70;79;76;83;79;74;78;73;70;41;34;79;37;38;38;67;91;64;74;45;;;;;
50598976;Ebony Salmon;Ebony Salmon Rare 79 OVR;Aston Villa;England;Barclays Women’s Super League;Right;3 ★;3 ★;Controlled explosive;163cm | 5'4';Medium/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/50598976.webp;https://www.fut.gg/players/267328-ebony-salmon/24-50598976/;88;89;88;Controlled Explosive;79;79;81;76;79;74;78;75;66;83;71;78;70;79;76;83;79;74;78;73;70;41;34;79;37;38;38;67;91;64;74;45;;;;;
238835;Letícia Santos de Oliveira;Letícia Santos Rare 79 OVR;Frankfurt;Brazil;Google Pixel Frauen-Bundesliga;Right;4 ★;3 ★;Explosive;158cm | 5'2';High/Medium;28;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/238835.4.webp;https://www.fut.gg/players/238835-leticia-santos/24-238835/;86;87;86;Explosive;41;74;31;54;43;47;41;69;66;71;29;75;72;68;75;87;81;80;76;72;66;76;73;61;81;77;74;71;76;88;60;75;;;;;
245826;Risa Shimizu;Risa Shimizu Common 79 OVR;West Ham;Japan;Barclays Women’s Super League;Right;3 ★;3 ★;Controlled explosive;160cm | 5'3';High/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/245826.4.webp;https://www.fut.gg/players/245826-risa-shimizu/24-245826/;81;79;82;Controlled Explosive;53;45;58;57;44;45;50;71;62;80;53;76;68;70;71;79;82;74;72;67;63;78;76;70;80;79;77;58;68;75;45;65;;;;;
244059;Katja Snoeijs;Katja Snoeijs Common 79 OVR;Everton;Netherlands;Barclays Women’s Super League;Right;3 ★;3 ★;Controlled;172cm | 5'8';Medium/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/244059.4.webp;https://www.fut.gg/players/244059-katja-snoeijs/24-244059/;79;78;80;Controlled;81;84;84;79;80;76;73;66;66;57;56;74;66;64;79;72;57;72;83;81;79;43;38;73;41;41;31;69;81;82;70;48;;;;;
264980;Sofie Svava;Sofie Svava Rare 79 OVR;Real Madrid;Denmark;Liga F;Left;4 ★;3 ★;Controlled;173cm | 5'8';High/Medium;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/264980.4.webp;https://www.fut.gg/players/264980-sofie-svava/24-264980/;83;82;83;Controlled;53;60;52;51;54;50;68;72;73;74;57;75;69;66;77;73;51;78;81;78;71;76;75;77;75;77;75;80;84;81;81;73;;;;;
265304;Kateřina Svitková;Kateřina Svitková Rare 79 OVR;Chelsea;Czech Republic;Barclays Women’s Super League;Right;4 ★;5 ★;Controlled explosive;167cm | 5'6';High/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265304.3.webp;https://www.fut.gg/players/265304-katerina-svitkova/24-265304/;77;75;79;Controlled Explosive;76;76;76;79;75;70;66;76;75;79;69;77;72;86;83;78;72;79;84;86;65;71;75;73;68;73;67;69;77;80;63;68;;;;;
272011;Paula Tomás Serer;Paula Tomás Rare 79 OVR;Levante UD;Spain;Liga F;Right;4 ★;3 ★;Controlled explosive;170cm | 5'7';High/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272011.4.webp;https://www.fut.gg/players/272011-paula-tomas/24-272011/;82;80;83;Controlled Explosive;49;68;44;61;45;38;50;75;70;77;45;81;77;75;76;78;77;74;77;75;81;77;74;80;75;81;72;76;88;83;74;69;;;;;
256302;Ainhoa Vicente Moraza;Ainhoa Moraza Common 79 OVR;Atlético de Madrid;Spain;Liga F;Right;3 ★;3 ★;Controlled explosive;166cm | 5'5';High/High;28;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/256302.4.webp;https://www.fut.gg/players/256302-ainhoa-moraza/24-256302/;80;80;80;Controlled Explosive;45;54;41;61;40;18;45;66;32;80;49;80;60;74;66;70;77;79;80;52;81;76;72;66;81;77;74;65;73;73;59;66;;;;;
226360;Shuang Wang;Wang Shuang Common 79 OVR;Rac. Louisville;China PR;National Women's Soccer League;Left;3 ★;4 ★;Mostly explosive;165cm | 5'5';High/Medium;28;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/226360.4.webp;https://www.fut.gg/players/226360-wang-shuang/24-226360/;85;83;86;Mostly Explosive;78;79;78;79;80;69;75;74;76;72;68;78;67;66;79;90;80;79;82;74;76;42;40;77;38;36;37;71;89;71;75;57;;;;;
267281;Arin Wright;Arin Wright Common 79 OVR;Chicago Red Stars;United States;National Women's Soccer League;Right;3 ★;3 ★;Controlled;168cm | 5'6';High/High;30;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267281.4.webp;https://www.fut.gg/players/267281-arin-wright/24-267281/;66;62;69;Controlled;52;58;48;60;52;53;47;67;48;76;42;76;67;67;74;74;58;77;74;74;83;80;79;77;81;81;79;76;80;78;75;73;;;;;
265102;Weronika Zawistowska;Weronika Zawistowska Rare 79 OVR;FC Bayern München;Poland;Google Pixel Frauen-Bundesliga;Right;4 ★;3 ★;Controlled;168cm | 5'6';High/High;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265102.4.webp;https://www.fut.gg/players/265102-weronika-zawistowska/24-265102/;80;80;80;Controlled;78;88;79;75;82;79;55;72;70;75;70;75;66;74;78;80;72;76;79;79;64;47;42;78;46;44;40;81;91;81;84;73;;;;;
245826;Risa Shimizu;Risa Shimizu Common 79 OVR;West Ham;Japan;Barclays Women’s Super League;Right;3 ★;3 ★;Controlled explosive;160cm | 5'3';High/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/245826.4.webp;https://www.fut.gg/players/245826-risa-shimizu/24-245826/;81;79;82;Controlled Explosive;53;45;58;57;44;45;50;71;62;80;53;76;68;70;71;79;82;74;72;67;63;78;76;70;80;79;77;58;68;75;45;65;;;;;
244059;Katja Snoeijs;Katja Snoeijs Common 79 OVR;Everton;Netherlands;Barclays Women’s Super League;Right;3 ★;3 ★;Controlled;172cm | 5'8';Medium/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/244059.4.webp;https://www.fut.gg/players/244059-katja-snoeijs/24-244059/;79;78;80;Controlled;81;84;84;79;80;76;73;66;66;57;56;74;66;64;79;72;57;72;83;81;79;43;38;73;41;41;31;69;81;82;70;48;;;;;
248800;Kathellen Sousa Feitoza;Kathellen Sousa Rare 79 OVR;Real Madrid;Brazil;Liga F;Right;2 ★;3 ★;Controlled;180cm | 5'11';Medium/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/248800.3.webp;https://www.fut.gg/players/248800-kathellen-sousa/24-248800/;75;73;77;Controlled;44;40;40;68;35;37;32;57;31;40;29;80;73;39;64;63;65;77;81;51;74;80;77;83;78;83;81;74;89;67;78;70;;;;;
265000;Michaela Specht;Michaela Specht Common 79 OVR;TSG Hoffenheim;Germany;Google Pixel Frauen-Bundesliga;Right;2 ★;2 ★;Controlled;171cm | 5'7';Medium/Medium;26;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265000.3.webp;https://www.fut.gg/players/265000-michaela-specht/24-265000/;68;69;67;Controlled;41;45;35;48;46;35;47;69;62;65;43;82;70;51;61;72;72;71;61;55;72;81;82;80;81;82;78;77;85;72;80;72;;;;;
264980;Sofie Svava;Sofie Svava Rare 79 OVR;Real Madrid;Denmark;Liga F;Left;4 ★;3 ★;Controlled;173cm | 5'8';High/Medium;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/264980.4.webp;https://www.fut.gg/players/264980-sofie-svava/24-264980/;83;82;83;Controlled;53;60;52;51;54;50;68;72;73;74;57;75;69;66;77;73;51;78;81;78;71;76;75;77;75;77;75;80;84;81;81;73;;;;;
265304;Kateřina Svitková;Kateřina Svitková Rare 79 OVR;Chelsea;Czech Republic;Barclays Women’s Super League;Right;4 ★;5 ★;Controlled explosive;167cm | 5'6';High/Medium;27;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265304.3.webp;https://www.fut.gg/players/265304-katerina-svitkova/24-265304/;77;75;79;Controlled Explosive;76;76;76;79;75;70;66;76;75;79;69;77;72;86;83;78;72;79;84;86;65;71;75;73;68;73;67;69;77;80;63;68;;;;;
272011;Paula Tomás Serer;Paula Tomás Rare 79 OVR;Levante UD;Spain;Liga F;Right;4 ★;3 ★;Controlled explosive;170cm | 5'7';High/Medium;22;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/272011.4.webp;https://www.fut.gg/players/272011-paula-tomas/24-272011/;82;80;83;Controlled Explosive;49;68;44;61;45;38;50;75;70;77;45;81;77;75;76;78;77;74;77;75;81;77;74;80;75;81;72;76;88;83;74;69;;;;;
256302;Ainhoa Vicente Moraza;Ainhoa Moraza Common 79 OVR;Atlético de Madrid;Spain;Liga F;Right;3 ★;3 ★;Controlled explosive;166cm | 5'5';High/High;28;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/256302.4.webp;https://www.fut.gg/players/256302-ainhoa-moraza/24-256302/;80;80;80;Controlled Explosive;45;54;41;61;40;18;45;66;32;80;49;80;60;74;66;70;77;79;80;52;81;76;72;66;81;77;74;65;73;73;59;66;;;;;
226360;Shuang Wang;Wang Shuang Common 79 OVR;Rac. Louisville;China PR;National Women's Soccer League;Left;3 ★;4 ★;Mostly explosive;165cm | 5'5';High/Medium;28;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/226360.4.webp;https://www.fut.gg/players/226360-wang-shuang/24-226360/;85;83;86;Mostly Explosive;78;79;78;79;80;69;75;74;76;72;68;78;67;66;79;90;80;79;82;74;76;42;40;77;38;36;37;71;89;71;75;57;;;;;
267281;Arin Wright;Arin Wright Common 79 OVR;Chicago Red Stars;United States;National Women's Soccer League;Right;3 ★;3 ★;Controlled;168cm | 5'6';High/High;30;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/267281.4.webp;https://www.fut.gg/players/267281-arin-wright/24-267281/;66;62;69;Controlled;52;58;48;60;52;53;47;67;48;76;42;76;67;67;74;74;58;77;74;74;83;80;79;77;81;81;79;76;80;78;75;73;;;;;
263013;Lotte Wubben-Moy;Lotte Wubben-Moy Common 79 OVR;Arsenal;England;Barclays Women’s Super League;Right;2 ★;3 ★;Controlled;178cm | 5'10';Low/Medium;24;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/263013.3.webp;https://www.fut.gg/players/263013-lotte-wubben-moy/24-263013/;58;62;54;Controlled;42;40;38;50;42;30;58;62;57;32;32;80;78;55;63;59;44;71;70;59;84;82;79;82;86;80;79;77;86;66;81;76;;;;;
235594;Shelina Zadorsky;Shelina Zadorsky Common 79 OVR;Spurs;Canada;Barclays Women’s Super League;Left;2 ★;3 ★;Controlled;172cm | 5'8';Medium/High;31;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/235594.3.webp;https://www.fut.gg/players/235594-shelina-zadorsky/24-235594/;71;68;73;Controlled;48;25;41;66;54;34;60;69;46;58;71;83;85;67;65;57;61;78;77;55;81;80;80;79;82;80;76;78;82;83;75;79;;;;;
265102;Weronika Zawistowska;Weronika Zawistowska Rare 79 OVR;FC Bayern München;Poland;Google Pixel Frauen-Bundesliga;Right;4 ★;3 ★;Controlled;168cm | 5'6';High/High;23;https://game-assets.fut.gg/cdn-cgi/image/quality=80,format=auto,width=200/2024/cards/futgg-cards/265102.4.webp;https://www.fut.gg/players/265102-weronika-zawistowska/24-265102/;80;80;80;Controlled;78;88;79;75;82;79;55;72;70;75;70;75;66;74;78;80;72;76;79;79;64;47;42;78;46;44;40;81;91;81;84;73;;;;;
